result_id,model_id,horiz,XM,YM,phiM,serM,tserM,d_type,dM,d_std_dev,a_type,aM,a_std_dev,c_blr,c_ser,c_Z,c_L,cost,av_blr,av_dr,av_ser,total_clients,count
nd_om_lin_20_10_2_6_20_9_2_0,nd_om_lin,20,6,20,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,178.16829764140363,0.44042074410350907,1.545,2.0,41.0,0.0
nd_os_lin_20_10_2_6_20_9_3_0,nd_os_lin,20,6,20,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,113.91664033984185,0.27729160084960464,0.62,3.0,61.0,0.0
nd_om_lin_20_10_2_6_20_9_3_0,nd_om_lin,20,6,20,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,113.91664033984185,0.27729160084960464,0.62,3.0,61.0,0.0
nd_os_lin_20_10_2_9_20_9_2_0,nd_os_lin,20,9,20,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,167.47916715106916,0.4136979178776729,1.395,2.0,41.0,0.0
nd_om_lin_20_10_2_9_20_9_2_0,nd_om_lin,20,9,20,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,167.47916715106916,0.4136979178776729,1.395,2.0,41.0,0.0
nd_os_lin_20_10_2_9_20_9_3_0,nd_os_lin,20,9,20,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,108.19040290794126,0.26297600726985315,0.495,3.0,61.0,0.0
nd_om_lin_20_10_2_9_20_9_3_0,nd_om_lin,20,9,20,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,108.11421243175079,0.26278553107937697,0.495,3.0,61.0,0.0
nd_os_lin_20_10_2_12_20_9_2_0,nd_os_lin,20,12,20,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,159.07830029336873,0.39269575073342183,1.245,2.0,41.0,0.0
nd_om_lin_20_10_2_12_20_9_2_0,nd_om_lin,20,12,20,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,158.99976453836237,0.39249941134590594,1.245,2.0,41.0,0.0
nd_os_lin_20_10_2_12_20_9_3_0,nd_os_lin,20,12,20,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,103.05832707771607,0.2501458176942902,0.375,3.0,61.0,0.0
nd_om_lin_20_10_2_12_20_9_3_0,nd_om_lin,20,12,20,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,102.92625566738784,0.24981563916846958,0.375,3.0,61.0,0.0
d_os_20_25_1_6_10_9_5_3,d_os,20,6,10,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,315.3777902931804,0.775944475732951,8.965,5.0,38.0,0.0
d_om_20_25_1_6_10_9_5_3,d_om,20,6,10,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,314.6374838240526,0.7742187095601315,8.915,4.95,39.0,0.0
d_os_20_25_1_6_10_9_10_3,d_os,20,6,10,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,259.8022861390841,0.6245432153477103,7.46,9.985,68.7,0.0
d_om_20_25_1_6_10_9_10_3,d_om,20,6,10,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,257.66868495355016,0.6200342123838755,7.345,9.655,70.9,0.0
d_os_20_25_1_6_10_9_15_3,d_os,20,6,10,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,209.03273192011406,0.4858068298002851,5.82,14.71,102.8,0.0
d_om_20_25_1_6_10_9_15_3,d_om,20,6,10,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,201.86488230212018,0.4684497057553004,5.635,14.485,106.5,0.0
d_os_20_25_1_6_10_9_20_3,d_os,20,6,10,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,177.96475851134545,0.39823689627836356,4.465,18.67,131.5,0.1
d_om_20_25_1_6_10_9_20_3,d_om,20,6,10,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,169.03886237272636,0.3786096559318159,4.275,17.595,136.5,0.0
d_os_20_25_1_6_10_9_25_3,d_os,20,6,10,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,158.65781516267486,0.34730703790668715,3.895,19.735,138.7,0.1
d_om_20_25_1_6_10_9_25_3,d_om,20,6,10,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,154.21195782423732,0.3459173945605933,3.89,15.845,139.4,0.0
d_os_20_25_1_9_10_9_5_3,d_os,20,9,10,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,312.7566465166093,0.7693916162915232,8.96,5.0,35.0,0.0
d_om_20_25_1_9_10_9_5_3,d_om,20,9,10,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,312.6078538662674,0.7693946346656685,8.91,4.85,36.0,0.0
d_os_20_25_1_9_10_9_10_3,d_os,20,9,10,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,250.01585984009012,0.6000771496002253,7.12,9.985,72.4,0.0
d_om_20_25_1_9_10_9_10_3,d_om,20,9,10,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,248.38118739115993,0.5963404684778998,7.035,9.845,74.0,0.0
d_os_20_25_1_9_10_9_15_3,d_os,20,9,10,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,202.66146283685154,0.46986615709212887,5.56,14.715,103.7,0.0
d_om_20_25_1_9_10_9_15_3,d_om,20,9,10,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,192.62931576703232,0.4457357894175808,5.315,14.335,109.0,0.0
d_os_20_25_1_9_10_9_20_3,d_os,20,9,10,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,171.55881716303804,0.3815595429075951,4.255,18.935,131.6,0.1
d_om_20_25_1_9_10_9_20_3,d_om,20,9,10,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,164.8505137169027,0.3685512842922567,4.125,17.43,137.0,0.0
d_os_20_25_1_9_10_9_25_3,d_os,20,9,10,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,169.42611253164793,0.3728027813291198,4.095,20.305,141.1,0.1
d_om_20_25_1_9_10_9_25_3,d_om,20,9,10,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,164.6828667840677,0.37109466696016924,4.085,16.245,141.7,0.0
d_os_20_25_1_12_10_9_5_3,d_os,20,12,10,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,314.69422431009605,0.7742355607752401,8.86,5.0,34.0,0.0
d_om_20_25_1_12_10_9_5_3,d_om,20,12,10,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,311.5695137469363,0.7666737843673408,8.81,4.9,35.0,0.0
d_os_20_25_1_12_10_9_10_3,d_os,20,12,10,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,249.16992638013602,0.5979623159503401,7.115,9.985,69.0,0.0
d_om_20_25_1_12_10_9_10_3,d_om,20,12,10,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,247.751137274854,0.594790343187135,7.02,9.835,71.0,0.0
d_os_20_25_1_12_10_9_15_3,d_os,20,12,10,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,208.37529248661363,0.48415073121653407,5.61,14.715,100.3,0.0
d_om_20_25_1_12_10_9_15_3,d_om,20,12,10,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,199.9525521468993,0.4640313803672483,5.32,14.34,107.0,0.0
d_os_20_25_1_12_10_9_20_3,d_os,20,12,10,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,172.99715531276567,0.3857428882819142,4.235,18.7,132.2,0.1
d_om_20_25_1_12_10_9_20_3,d_om,20,12,10,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,166.2740966019045,0.3731477415047612,4.12,17.015,136.4,0.0
d_os_20_25_1_12_10_9_25_3,d_os,20,12,10,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,168.1350426630428,0.369962606657607,4.095,20.15,142.0,0.1
d_om_20_25_1_12_10_9_25_3,d_om,20,12,10,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,163.63089197263233,0.3683897299315808,4.085,16.275,142.9,0.0
d_os_20_25_1_6_15_9_5_3,d_os,20,6,15,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,301.4204567584687,0.7410511418961717,8.62,5.0,40.0,0.0
d_om_20_25_1_6_15_9_5_3,d_om,20,6,15,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,301.4839917128871,0.7413349792822177,8.62,4.95,40.0,0.0
d_os_20_25_1_6_15_9_10_3,d_os,20,6,15,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,242.25218242380447,0.5806679560595112,7.04,9.985,72.0,0.0
d_om_20_25_1_6_15_9_10_3,d_om,20,6,15,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,241.06944233407097,0.5785736058351774,7.02,9.64,72.0,0.0
d_os_20_25_1_6_15_9_15_3,d_os,20,6,15,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,197.40353441139527,0.45673383602848816,5.455,14.71,105.5,0.0
d_om_20_25_1_6_15_9_15_3,d_om,20,6,15,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,188.48836913023527,0.4347834228255882,5.285,14.575,109.0,0.0
d_os_20_25_1_6_15_9_20_3,d_os,20,6,15,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,154.40416165573527,0.3380104041393382,4.085,19.2,136.4,0.0
d_om_20_25_1_6_15_9_20_3,d_om,20,6,15,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,143.40276305591857,0.31211940763979645,3.725,18.555,144.2,0.0
d_os_20_25_1_6_15_9_25_3,d_os,20,6,15,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,140.41985230834186,0.29511213077085463,3.335,22.375,155.6,0.1
d_om_20_25_1_6_15_9_25_3,d_om,20,6,15,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,135.19201222860818,0.2904175305715204,3.25,19.025,158.4,0.0
d_os_20_25_1_9_15_9_5_3,d_os,20,9,15,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,303.26199930823384,0.7456549982705846,8.71,5.0,35.0,0.0
d_om_20_25_1_9_15_9_5_3,d_om,20,9,15,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,301.5371652215366,0.7415929130538416,8.615,4.9,37.0,0.0
d_os_20_25_1_9_15_9_10_3,d_os,20,9,15,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,236.47610357161994,0.5662277589290499,6.92,9.985,71.0,0.0
d_om_20_25_1_9_15_9_10_3,d_om,20,9,15,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,234.49770953859536,0.5621442738464885,6.79,9.64,73.9,0.0
d_os_20_25_1_9_15_9_15_3,d_os,20,9,15,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,186.06020969861962,0.42836302424654904,5.205,14.715,107.7,0.0
d_om_20_25_1_9_15_9_15_3,d_om,20,9,15,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,175.48769829206984,0.4022067457301746,4.985,14.605,112.0,0.0
d_os_20_25_1_9_15_9_20_3,d_os,20,9,15,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,152.02508570232962,0.33202521425582404,3.865,19.215,137.3,0.0
d_om_20_25_1_9_15_9_20_3,d_om,20,9,15,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,140.47721703881655,0.30460554259704137,3.47,18.635,145.2,0.0
d_os_20_25_1_9_15_9_25_3,d_os,20,9,15,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,134.21371194389985,0.28130927985974963,3.285,21.69,156.9,0.1
d_om_20_25_1_9_15_9_25_3,d_om,20,9,15,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,129.48541296126447,0.2792385324031612,3.26,17.79,158.3,0.0
d_os_20_25_1_12_15_9_5_3,d_os,20,12,15,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,297.3627822925979,0.7309069557314948,8.51,5.0,36.0,0.0
d_om_20_25_1_12_15_9_5_3,d_om,20,12,15,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,296.5295857576445,0.7292489643941112,8.46,4.83,37.0,0.0
d_os_20_25_1_12_15_9_10_3,d_os,20,12,15,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,230.6731017094731,0.5517202542736828,6.775,9.985,71.0,0.0
d_om_20_25_1_12_15_9_10_3,d_om,20,12,15,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,228.4692889785349,0.5467357224463373,6.775,9.775,71.0,0.0
d_os_20_25_1_12_15_9_15_3,d_os,20,12,15,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,188.02109553118035,0.43326523882795087,5.39,14.715,99.5,0.0
d_om_20_25_1_12_15_9_15_3,d_om,20,12,15,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,180.9777332989904,0.41613183324747594,5.27,14.525,102.0,0.0
d_os_20_25_1_12_15_9_20_3,d_os,20,12,15,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,151.56049665337227,0.33095124163343065,3.875,19.18,135.4,0.0
d_om_20_25_1_12_15_9_20_3,d_om,20,12,15,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,142.6047780311073,0.30939944507776823,3.53,18.845,141.8,0.0
d_os_20_25_1_12_15_9_25_3,d_os,20,12,15,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,140.26643446847447,0.2956160861711862,3.41,22.02,155.7,0.1
d_om_20_25_1_12_15_9_25_3,d_om,20,12,15,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,135.97629497451916,0.2933157374362979,3.39,18.65,158.3,0.0
d_os_20_25_1_6_20_9_5_3,d_os,20,6,20,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,295.9227518697336,0.7273068796743339,8.515,5.0,37.0,0.0
d_om_20_25_1_6_20_9_5_3,d_om,20,6,20,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,295.9976807062917,0.7276942017657292,8.515,4.92,37.0,0.0
d_os_20_25_1_6_20_9_10_3,d_os,20,6,20,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,231.37659589929365,0.5534789897482342,6.77,9.985,72.4,0.0
d_om_20_25_1_6_20_9_10_3,d_om,20,6,20,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,226.439367637859,0.5414734190946475,6.6,9.85,76.0,0.0
d_os_20_25_1_6_20_9_15_3,d_os,20,6,20,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,179.41576227383757,0.4117519056845939,5.275,14.715,103.5,0.0
d_om_20_25_1_6_20_9_15_3,d_om,20,6,20,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,164.92794806758084,0.37649487016895206,4.98,14.33,109.5,0.0
d_os_20_25_1_6_20_9_20_3,d_os,20,6,20,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,137.75715679003054,0.2962928919750763,3.79,19.24,136.9,0.0
d_om_20_25_1_6_20_9_20_3,d_om,20,6,20,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,124.5244385158439,0.26419859628960973,3.34,18.845,144.0,0.0
d_os_20_25_1_6_20_9_25_3,d_os,20,6,20,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,118.25033008839577,0.2383258252209894,2.84,22.92,161.4,0.0
d_om_20_25_1_6_20_9_25_3,d_om,20,6,20,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,111.58871239323084,0.22929678098307707,2.715,19.87,164.8,0.0
d_os_20_25_1_9_20_9_5_3,d_os,20,9,20,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,288.55682556577233,0.7088920639144308,8.41,5.0,36.0,0.0
d_om_20_25_1_9_20_9_5_3,d_om,20,9,20,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,287.44452941697034,0.7063613235424259,8.365,4.9,37.0,0.0
d_os_20_25_1_9_20_9_10_3,d_os,20,9,20,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,229.13188051709892,0.5478672012927472,6.69,9.985,71.0,0.0
d_om_20_25_1_9_20_9_10_3,d_om,20,9,20,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,227.03038754376092,0.5433009688594023,6.595,9.71,72.9,0.0
d_os_20_25_1_9_20_9_15_3,d_os,20,9,20,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,178.39367087946246,0.40919667719865616,5.19,14.715,102.8,0.0
d_om_20_25_1_9_20_9_15_3,d_om,20,9,20,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,165.81405305778424,0.37797263264446057,4.965,14.625,107.0,0.0
d_os_20_25_1_9_20_9_20_3,d_os,20,9,20,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,141.03252497378497,0.30436881243446245,3.84,19.285,133.3,0.0
d_om_20_25_1_9_20_9_20_3,d_om,20,9,20,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,123.41996804242065,0.26124992010605164,3.23,18.92,143.2,0.0
d_os_20_25_1_9_20_9_25_3,d_os,20,9,20,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,115.8984552533228,0.23394613813330697,2.78,22.32,162.7,0.0
d_om_20_25_1_9_20_9_25_3,d_om,20,9,20,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,110.72927649199156,0.2293106912299789,2.715,19.005,164.8,0.0
d_os_20_25_1_12_20_9_5_3,d_os,20,12,20,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,285.646865206251,0.7016171630156275,8.36,5.0,34.0,0.0
d_om_20_25_1_12_20_9_5_3,d_om,20,12,20,9,5,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,283.7905778479254,0.6976014446198135,8.26,4.75,36.0,0.0
d_os_20_25_1_12_20_9_10_3,d_os,20,12,20,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,222.59358278165394,0.5315214569541348,6.495,9.985,72.0,0.0
d_om_20_25_1_12_20_9_10_3,d_om,20,12,20,9,10,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,220.04336060037122,0.525358401500928,6.45,9.9,73.0,0.0
d_os_20_25_1_12_20_9_15_3,d_os,20,12,20,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,170.30742034270637,0.38898105085676593,4.995,14.715,101.9,0.0
d_om_20_25_1_12_20_9_15_3,d_om,20,12,20,9,15,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,161.8370431828249,0.36805510795706226,4.845,14.615,105.0,0.0
d_os_20_25_1_12_20_9_20_3,d_os,20,12,20,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,131.38160770882902,0.28041651927207256,3.555,19.215,134.8,0.0
d_om_20_25_1_12_20_9_20_3,d_om,20,12,20,9,20,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,119.72840730571102,0.25227101826427756,3.145,18.82,140.6,0.0
d_os_20_25_1_12_20_9_25_3,d_os,20,12,20,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,116.62892073480761,0.234509801837019,2.78,22.825,162.4,0.0
d_om_20_25_1_12_20_9_25_3,d_om,20,12,20,9,25,3,uniform,25,0,uniform,1,0,400,1,1.5,0.5,110.93504266846018,0.22928760667115047,2.715,19.22,164.8,0.0
d_os_20_20_1_6_10_9_5_3,d_os,20,6,10,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,307.43507687756437,0.7560876921939109,7.4,5.0,35.0,0.0
d_om_20_20_1_6_10_9_5_3,d_om,20,6,10,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,307.03836532101883,0.755595913302547,7.31,4.8,37.0,0.0
d_os_20_20_1_6_10_9_10_3,d_os,20,6,10,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,242.6384288998878,0.5816335722497196,5.775,9.985,67.7,0.0
d_om_20_20_1_6_10_9_10_3,d_om,20,6,10,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,238.4624349278165,0.5715185873195413,5.63,9.855,71.0,0.0
d_os_20_20_1_6_10_9_15_3,d_os,20,6,10,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,181.87970379601137,0.4183242594900284,3.955,14.55,105.8,0.0
d_om_20_20_1_6_10_9_15_3,d_om,20,6,10,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,171.60698034607452,0.3934049508651863,3.76,14.245,109.9,0.0
d_os_20_20_1_6_10_9_20_3,d_os,20,6,10,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,151.8829575930161,0.3340448939825402,3.12,18.265,124.6,0.0
d_om_20_20_1_6_10_9_20_3,d_om,20,6,10,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,144.02722757608012,0.3177805689402003,2.865,16.915,131.2,0.0
d_os_20_20_1_6_10_9_25_3,d_os,20,6,10,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,143.62534594638961,0.31210086486597405,2.78,18.785,135.5,0.0
d_om_20_20_1_6_10_9_25_3,d_om,20,6,10,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,139.2968935148096,0.31140473378702405,2.775,14.735,135.6,0.0
d_os_20_20_1_9_10_9_5_3,d_os,20,9,10,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,299.47780111838836,0.7361945027959709,7.19,5.0,36.0,0.0
d_om_20_20_1_9_10_9_5_3,d_om,20,9,10,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,299.47780111838836,0.7361945027959709,7.19,5.0,36.0,0.0
d_os_20_20_1_9_10_9_10_3,d_os,20,9,10,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,232.15463923982946,0.5554240980995736,5.42,9.985,72.0,0.0
d_om_20_20_1_9_10_9_10_3,d_om,20,9,10,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,231.71232146002635,0.5547558036500658,5.41,9.81,72.0,0.0
d_os_20_20_1_9_10_9_15_3,d_os,20,9,10,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,173.66228667442886,0.3975432166860721,3.815,14.645,104.5,0.0
d_om_20_20_1_9_10_9_15_3,d_om,20,9,10,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,167.30147732015368,0.38219119330038415,3.625,14.425,108.7,0.0
d_os_20_20_1_9_10_9_20_3,d_os,20,9,10,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,149.04635891455715,0.3266658972863929,2.895,18.38,128.7,0.0
d_om_20_20_1_9_10_9_20_3,d_om,20,9,10,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,143.29500614152298,0.3162250153538074,2.775,16.805,132.8,0.0
d_os_20_20_1_9_10_9_25_3,d_os,20,9,10,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,143.5794338559275,0.3116860846398188,2.775,18.905,135.2,0.0
d_om_20_20_1_9_10_9_25_3,d_om,20,9,10,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,139.5418935148096,0.31140473378702405,2.775,14.98,135.6,0.0
d_os_20_20_1_12_10_9_5_3,d_os,20,12,10,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,297.92280023710947,0.7323070005927736,7.05,5.0,36.0,0.0
d_om_20_20_1_12_10_9_5_3,d_om,20,12,10,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,297.92280023710947,0.7323070005927736,7.05,5.0,36.0,0.0
d_os_20_20_1_12_10_9_10_3,d_os,20,12,10,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,223.2389062636654,0.5331347656591635,5.41,9.985,69.0,0.0
d_om_20_20_1_12_10_9_10_3,d_om,20,12,10,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,222.33743009498258,0.5317560752374565,5.32,9.635,71.0,0.0
d_os_20_20_1_12_10_9_15_3,d_os,20,12,10,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,174.41056460304986,0.3993389115076246,3.765,14.675,104.4,0.0
d_om_20_20_1_12_10_9_15_3,d_om,20,12,10,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,169.39242137249656,0.38780605343124136,3.595,14.27,109.7,0.0
d_os_20_20_1_12_10_9_20_3,d_os,20,12,10,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,149.2479587686151,0.3268823969215377,2.865,18.495,129.0,0.0
d_om_20_20_1_12_10_9_20_3,d_om,20,12,10,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,142.69124985933692,0.3150031246483423,2.775,16.69,133.0,0.0
d_os_20_20_1_12_10_9_25_3,d_os,20,12,10,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,144.2630086875695,0.3123325217189238,2.78,19.33,135.4,0.0
d_om_20_20_1_12_10_9_25_3,d_om,20,12,10,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,140.0468935148096,0.31140473378702405,2.775,15.485,135.6,0.0
d_os_20_20_1_6_15_9_5_3,d_os,20,6,15,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,294.8538544305098,0.7246346360762744,7.14,5.0,35.0,0.0
d_om_20_20_1_6_15_9_5_3,d_om,20,6,15,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,293.62528107184727,0.7219382026796182,7.05,4.85,37.0,0.0
d_os_20_20_1_6_15_9_10_3,d_os,20,6,15,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,223.00068944113735,0.5325392236028434,5.43,9.985,70.0,0.0
d_om_20_20_1_6_15_9_10_3,d_om,20,6,15,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,217.5507100620287,0.5192517751550718,5.28,9.85,73.0,0.0
d_os_20_20_1_6_15_9_15_3,d_os,20,6,15,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,164.50890704560868,0.3745722676140217,3.895,14.68,100.8,0.0
d_om_20_20_1_6_15_9_15_3,d_om,20,6,15,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,152.5230404666372,0.34535760116659303,3.635,14.38,106.0,0.0
d_os_20_20_1_6_15_9_20_3,d_os,20,6,15,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,124.69429954356812,0.2645107488589203,2.515,18.89,134.1,0.0
d_om_20_20_1_6_15_9_20_3,d_om,20,6,15,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,112.84693388072024,0.23682983470180063,2.145,18.115,141.6,0.0
d_os_20_20_1_6_15_9_25_3,d_os,20,6,15,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,111.28193018006465,0.22424232545016165,1.915,21.585,148.0,0.0
d_om_20_20_1_6_15_9_25_3,d_om,20,6,15,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,104.53501948958473,0.2158375487239618,1.825,18.2,151.0,0.0
d_os_20_20_1_9_15_9_5_3,d_os,20,9,15,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,289.76397379632044,0.7119099344908011,7.04,5.0,34.0,0.0
